jenisPemilihan,dapil_id,nama_dapil,id_provinsi,nama_provinsi,kode_kabkota,nama_kabkota
DPRD Kab/Kota,6436,LIMA PULUH KOTA 4,12920,SUMATERA BARAT,13416,LIMA PULUH KOTA
DPRD Kab/Kota,6437,LIMA PULUH KOTA 5,12920,SUMATERA BARAT,13416,LIMA PULUH KOTA
DPRD Kab/Kota,6297,KEPULAUAN MENTAWAI 1,12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI
DPRD Kab/Kota,6298,KEPULAUAN MENTAWAI 2,12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI
DPRD Kab/Kota,6299,KEPULAUAN MENTAWAI 3,12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI
DPRD Kab/Kota,1737,DHARMASRAYA 1,12920,SUMATERA BARAT,13608,DHARMASRAYA
DPRD Kab/Kota,1738,DHARMASRAYA 2,12920,SUMATERA BARAT,13608,DHARMASRAYA
DPRD Kab/Kota,1739,DHARMASRAYA 3,12920,SUMATERA BARAT,13608,DHARMASRAYA
DPRD Kab/Kota,1740,DHARMASRAYA 4,12920,SUMATERA BARAT,13608,DHARMASRAYA
DPRD Kab/Kota,6252,SOLOK SELATAN 1,12920,SUMATERA BARAT,13634,SOLOK SELATAN
DPRD Kab/Kota,6253,SOLOK SELATAN 2,12920,SUMATERA BARAT,13634,SOLOK SELATAN
DPRD Kab/Kota,6254,SOLOK SELATAN 3,12920,SUMATERA BARAT,13634,SOLOK SELATAN
DPRD Kab/Kota,1684,PASAMAN BARAT 1,12920,SUMATERA BARAT,13681,PASAMAN BARAT
DPRD Kab/Kota,1685,PASAMAN BARAT 2,12920,SUMATERA BARAT,13681,PASAMAN BARAT
DPRD Kab/Kota,1686,PASAMAN BARAT 3,12920,SUMATERA BARAT,13681,PASAMAN BARAT
DPRD Kab/Kota,1687,PASAMAN BARAT 4,12920,SUMATERA BARAT,13681,PASAMAN BARAT
DPRD Kab/Kota,1567,KOTA PADANG 1,12920,SUMATERA BARAT,13712,KOTA PADANG
DPRD Kab/Kota,1568,KOTA PADANG 2,12920,SUMATERA BARAT,13712,KOTA PADANG
DPRD Kab/Kota,1569,KOTA PADANG 3,12920,SUMATERA BARAT,13712,KOTA PADANG
DPRD Kab/Kota,1570,KOTA PADANG 4,12920,SUMATERA BARAT,13712,KOTA PADANG
DPRD Kab/Kota,1571,KOTA PADANG 5,12920,SUMATERA BARAT,13712,KOTA PADANG
DPRD Kab/Kota,1755,KOTA SOLOK 1,12920,SUMATERA BARAT,13828,KOTA SOLOK
DPRD Kab/Kota,1756,KOTA SOLOK 2,12920,SUMATERA BARAT,13828,KOTA SOLOK
DPRD Kab/Kota,6125,KOTA SAWAHLUNTO 1,12920,SUMATERA BARAT,13844,KOTA SAWAHLUNTO
DPRD Kab/Kota,6126,KOTA SAWAHLUNTO 2,12920,SUMATERA BARAT,13844,KOTA SAWAHLUNTO
DPRD Kab/Kota,6127,KOTA SAWAHLUNTO 3,12920,SUMATERA BARAT,13844,KOTA SAWAHLUNTO
DPRD Kab/Kota,2048,KOTA PADANG PANJANG 1,12920,SUMATERA BARAT,13886,KOTA PADANG PANJANG
DPRD Kab/Kota,2049,KOTA PADANG PANJANG 2,12920,SUMATERA BARAT,13886,KOTA PADANG PANJANG
DPRD Kab/Kota,6153,KOTA BUKITTINGGI 1,12920,SUMATERA BARAT,13905,KOTA BUKITTINGGI
DPRD Kab/Kota,6154,KOTA BUKITTINGGI 2,12920,SUMATERA BARAT,13905,KOTA BUKITTINGGI
DPRD Kab/Kota,6155,KOTA BUKITTINGGI 3,12920,SUMATERA BARAT,13905,KOTA BUKITTINGGI
DPRD Kab/Kota,1709,KOTA PAYAKUMBUH 1,12920,SUMATERA BARAT,13933,KOTA PAYAKUMBUH
DPRD Kab/Kota,1710,KOTA PAYAKUMBUH 2,12920,SUMATERA BARAT,13933,KOTA PAYAKUMBUH
DPRD Kab/Kota,1711,KOTA PAYAKUMBUH 3,12920,SUMATERA BARAT,13933,KOTA PAYAKUMBUH
DPRD Kab/Kota,6228,KOTA PARIAMAN 1,12920,SUMATERA BARAT,14010,KOTA PARIAMAN
DPRD Kab/Kota,6229,KOTA PARIAMAN 2,12920,SUMATERA BARAT,14010,KOTA PARIAMAN
DPRD Kab/Kota,6230,KOTA PARIAMAN 3,12920,SUMATERA BARAT,14010,KOTA PARIAMAN
DPRD Kab/Kota,2942,KEPULAUAN MERANTI 1,14086,RIAU,14087,KEPULAUAN MERANTI
DPRD Kab/Kota,2943,KEPULAUAN MERANTI 2,14086,RIAU,14087,KEPULAUAN MERANTI
DPRD Kab/Kota,2944,KEPULAUAN MERANTI 3,14086,RIAU,14087,KEPULAUAN MERANTI
DPRD Kab/Kota,2945,KEPULAUAN MERANTI 4,14086,RIAU,14087,KEPULAUAN MERANTI
DPRD Kab/Kota,5645,KAMPAR 1,14086,RIAU,14166,KAMPAR
DPRD Kab/Kota,5646,KAMPAR 2,14086,RIAU,14166,KAMPAR
DPRD Kab/Kota,5647,KAMPAR 3,14086,RIAU,14166,KAMPAR
DPRD Kab/Kota,5648,KAMPAR 4,14086,RIAU,14166,KAMPAR
DPRD Kab/Kota,5649,KAMPAR 5,14086,RIAU,14166,KAMPAR
DPRD Kab/Kota,5650,KAMPAR 6,14086,RIAU,14166,KAMPAR
DPRD Kab/Kota,3124,INDRAGIRI HULU 1,14086,RIAU,14414,INDRAGIRI HULU
DPRD Kab/Kota,3125,INDRAGIRI HULU 2,14086,RIAU,14414,INDRAGIRI HULU
DPRD Kab/Kota,3126,INDRAGIRI HULU 3,14086,RIAU,14414,INDRAGIRI HULU
DPRD Kab/Kota,3127,INDRAGIRI HULU 4,14086,RIAU,14414,INDRAGIRI HULU
DPRD Kab/Kota,2999,BENGKALIS 1,14086,RIAU,14630,BENGKALIS
DPRD Kab/Kota,3000,BENGKALIS 2,14086,RIAU,14630,BENGKALIS
DPRD Kab/Kota,3001,BENGKALIS 3,14086,RIAU,14630,BENGKALIS
DPRD Kab/Kota,3002,BENGKALIS 4,14086,RIAU,14630,BENGKALIS
DPRD Kab/Kota,3003,BENGKALIS 5,14086,RIAU,14630,BENGKALIS
DPRD Kab/Kota,3004,BENGKALIS 6,14086,RIAU,14630,BENGKALIS
DPRD Kab/Kota,5678,INDRAGIRI HILIR 1,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5679,INDRAGIRI HILIR 2,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5680,INDRAGIRI HILIR 3,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5681,INDRAGIRI HILIR 4,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5682,INDRAGIRI HILIR 5,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5683,INDRAGIRI HILIR 6,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5684,INDRAGIRI HILIR 7,14086,RIAU,14741,INDRAGIRI HILIR
DPRD Kab/Kota,5673,PELALAWAN 1,14086,RIAU,14955,PELALAWAN
DPRD Kab/Kota,5674,PELALAWAN 2,14086,RIAU,14955,PELALAWAN
DPRD Kab/Kota,5675,PELALAWAN 3,14086,RIAU,14955,PELALAWAN
DPRD Kab/Kota,5676,PELALAWAN 4,14086,RIAU,14955,PELALAWAN
DPRD Kab/Kota,5677,PELALAWAN 5,14086,RIAU,14955,PELALAWAN
DPRD Kab/Kota,3708,ROKAN HULU 1,14086,RIAU,15087,ROKAN HULU
DPRD Kab/Kota,3709,ROKAN HULU 2,14086,RIAU,15087,ROKAN HULU
DPRD Kab/Kota,3710,ROKAN HULU 3,14086,RIAU,15087,ROKAN HULU
DPRD Kab/Kota,3711,ROKAN HULU 4,14086,RIAU,15087,ROKAN HULU
DPRD Kab/Kota,5245,ROKAN HILIR 1,14086,RIAU,15254,ROKAN HILIR
DPRD Kab/Kota,5246,ROKAN HILIR 2,14086,RIAU,15254,ROKAN HILIR
DPRD Kab/Kota,5247,ROKAN HILIR 3,14086,RIAU,15254,ROKAN HILIR
DPRD Kab/Kota,5248,ROKAN HILIR 4,14086,RIAU,15254,ROKAN HILIR
DPRD Kab/Kota,5249,ROKAN HILIR 5,14086,RIAU,15254,ROKAN HILIR
DPRD Kab/Kota,2956,SIAK 1,14086,RIAU,15412,SIAK
DPRD Kab/Kota,2957,SIAK 2,14086,RIAU,15412,SIAK
DPRD Kab/Kota,2958,SIAK 3,14086,RIAU,15412,SIAK
DPRD Kab/Kota,2959,SIAK 4,14086,RIAU,15412,SIAK
DPRD Kab/Kota,5685,KUANTAN SINGINGI 1,14086,RIAU,15553,KUANTAN SINGINGI
DPRD Kab/Kota,5686,KUANTAN SINGINGI 2,14086,RIAU,15553,KUANTAN SINGINGI
DPRD Kab/Kota,5687,KUANTAN SINGINGI 3,14086,RIAU,15553,KUANTAN SINGINGI
DPRD Kab/Kota,5688,KUANTAN SINGINGI 4,14086,RIAU,15553,KUANTAN SINGINGI
DPRD Kab/Kota,2815,KOTA PEKANBARU 1,14086,RIAU,15775,KOTA PEKANBARU
DPRD Kab/Kota,2816,KOTA PEKANBARU 2,14086,RIAU,15775,KOTA PEKANBARU
DPRD Kab/Kota,2817,KOTA PEKANBARU 3,14086,RIAU,15775,KOTA PEKANBARU
DPRD Kab/Kota,2818,KOTA PEKANBARU 4,14086,RIAU,15775,KOTA PEKANBARU
DPRD Kab/Kota,2819,KOTA PEKANBARU 5,14086,RIAU,15775,KOTA PEKANBARU
DPRD Kab/Kota,2820,KOTA PEKANBARU 6,14086,RIAU,15775,KOTA PEKANBARU
DPRD Kab/Kota,2915,KOTA DUMAI 1,14086,RIAU,15846,KOTA DUMAI
DPRD Kab/Kota,2916,KOTA DUMAI 2,14086,RIAU,15846,KOTA DUMAI
DPRD Kab/Kota,2917,KOTA DUMAI 3,14086,RIAU,15846,KOTA DUMAI
DPRD Kab/Kota,2918,KOTA DUMAI 4,14086,RIAU,15846,KOTA DUMAI
DPRD Kab/Kota,2546,KOTA SUNGAI PENUH 1,15885,JAMBI,15886,KOTA SUNGAI PENUH
DPRD Kab/Kota,2547,KOTA SUNGAI PENUH 2,15885,JAMBI,15886,KOTA SUNGAI PENUH
DPRD Kab/Kota,2548,KOTA SUNGAI PENUH 3,15885,JAMBI,15886,KOTA SUNGAI PENUH
DPRD Kab/Kota,6696,KERINCI 1,15885,JAMBI,15961,KERINCI
DPRD Kab/Kota,6697,KERINCI 2,15885,JAMBI,15961,KERINCI
DPRD Kab/Kota,6698,KERINCI 3,15885,JAMBI,15961,KERINCI
DPRD Kab/Kota,6699,KERINCI 4,15885,JAMBI,15961,KERINCI
DPRD Kab/Kota,6700,KERINCI 5,15885,JAMBI,15961,KERINCI
DPRD Kab/Kota,2562,MERANGIN 1,15885,JAMBI,16183,MERANGIN
DPRD Kab/Kota,2563,MERANGIN 2,15885,JAMBI,16183,MERANGIN
DPRD Kab/Kota,2564,MERANGIN 3,15885,JAMBI,16183,MERANGIN
DPRD Kab/Kota,2565,MERANGIN 4,15885,JAMBI,16183,MERANGIN
DPRD Kab/Kota,2589,SAROLANGUN 1,15885,JAMBI,16420,SAROLANGUN
DPRD Kab/Kota,2590,SAROLANGUN 2,15885,JAMBI,16420,SAROLANGUN
DPRD Kab/Kota,2591,SAROLANGUN 3,15885,JAMBI,16420,SAROLANGUN
DPRD Kab/Kota,2592,SAROLANGUN 4,15885,JAMBI,16420,SAROLANGUN
DPRD Kab/Kota,2502,BATANGHARI 1,15885,JAMBI,16576,BATANGHARI
DPRD Kab/Kota,2503,BATANGHARI 2,15885,JAMBI,16576,BATANGHARI
DPRD Kab/Kota,2504,BATANGHARI 3,15885,JAMBI,16576,BATANGHARI
DPRD Kab/Kota,2505,BATANGHARI 4,15885,JAMBI,16576,BATANGHARI
DPRD Kab/Kota,2579,MUARO JAMBI 1,15885,JAMBI,16699,MUARO JAMBI
DPRD Kab/Kota,2580,MUARO JAMBI 2,15885,JAMBI,16699,MUARO JAMBI
DPRD Kab/Kota,2581,MUARO JAMBI 3,15885,JAMBI,16699,MUARO JAMBI
DPRD Kab/Kota,2582,MUARO JAMBI 4,15885,JAMBI,16699,MUARO JAMBI
DPRD Kab/Kota,2583,MUARO JAMBI 5,15885,JAMBI,16699,MUARO JAMBI
DPRD Kab/Kota,2598,TANJUNG JABUNG BARAT 1,15885,JAMBI,16862,TANJUNG JABUNG BARAT
DPRD Kab/Kota,2599,TANJUNG JABUNG BARAT 2,15885,JAMBI,16862,TANJUNG JABUNG BARAT
DPRD Kab/Kota,2600,TANJUNG JABUNG BARAT 3,15885,JAMBI,16862,TANJUNG JABUNG BARAT
DPRD Kab/Kota,2601,TANJUNG JABUNG BARAT 4,15885,JAMBI,16862,TANJUNG JABUNG BARAT
DPRD Kab/Kota,2602,TANJUNG JABUNG BARAT 5,15885,JAMBI,16862,TANJUNG JABUNG BARAT
DPRD Kab/Kota,2606,TANJUNG JABUNG TIMUR 1,15885,JAMBI,16946,TANJUNG JABUNG TIMUR
DPRD Kab/Kota,2607,TANJUNG JABUNG TIMUR 2,15885,JAMBI,16946,TANJUNG JABUNG TIMUR
DPRD Kab/Kota,2608,TANJUNG JABUNG TIMUR 3,15885,JAMBI,16946,TANJUNG JABUNG TIMUR
DPRD Kab/Kota,6692,BUNGO 1,15885,JAMBI,17051,BUNGO
DPRD Kab/Kota,6693,BUNGO 2,15885,JAMBI,17051,BUNGO
DPRD Kab/Kota,6694,BUNGO 3,15885,JAMBI,17051,BUNGO
DPRD Kab/Kota,6695,BUNGO 4,15885,JAMBI,17051,BUNGO
DPRD Kab/Kota,3462,TEBO 1,15885,JAMBI,17215,TEBO
DPRD Kab/Kota,3463,TEBO 2,15885,JAMBI,17215,TEBO
DPRD Kab/Kota,3464,TEBO 3,15885,JAMBI,17215,TEBO
DPRD Kab/Kota,3465,TEBO 4,15885,JAMBI,17215,TEBO
DPRD Kab/Kota,3443,KOTA JAMBI 1,15885,JAMBI,17333,KOTA JAMBI
DPRD Kab/Kota,3444,KOTA JAMBI 2,15885,JAMBI,17333,KOTA JAMBI
DPRD Kab/Kota,3445,KOTA JAMBI 3,15885,JAMBI,17333,KOTA JAMBI
DPRD Kab/Kota,3446,KOTA JAMBI 4,15885,JAMBI,17333,KOTA JAMBI
DPRD Kab/Kota,3447,KOTA JAMBI 5,15885,JAMBI,17333,KOTA JAMBI
DPRD Kab/Kota,5742,OGAN KOMERING ULU 1,17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU
DPRD Kab/Kota,5743,OGAN KOMERING ULU 2,17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU
DPRD Kab/Kota,5744,OGAN KOMERING ULU 3,17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU
DPRD Kab/Kota,5745,OGAN KOMERING ULU 4,17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU
DPRD Kab/Kota,2110,OGAN KOMERING ILIR 1,17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR
DPRD Kab/Kota,2111,OGAN KOMERING ILIR 2,17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR
DPRD Kab/Kota,2112,OGAN KOMERING ILIR 3,17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR
DPRD Kab/Kota,2113,OGAN KOMERING ILIR 4,17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR
DPRD Kab/Kota,2114,OGAN KOMERING ILIR 5,17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR
DPRD Kab/Kota,1822,MUARA ENIM 1,17404,SUMATERA SELATAN,17895,MUARA ENIM
DPRD Kab/Kota,1823,MUARA ENIM 2,17404,SUMATERA SELATAN,17895,MUARA ENIM
DPRD Kab/Kota,1824,MUARA ENIM 3,17404,SUMATERA SELATAN,17895,MUARA ENIM
DPRD Kab/Kota,1825,MUARA ENIM 4,17404,SUMATERA SELATAN,17895,MUARA ENIM
DPRD Kab/Kota,1795,LAHAT 1,17404,SUMATERA SELATAN,18244,LAHAT
DPRD Kab/Kota,1796,LAHAT 2,17404,SUMATERA SELATAN,18244,LAHAT
DPRD Kab/Kota,1797,LAHAT 3,17404,SUMATERA SELATAN,18244,LAHAT
DPRD Kab/Kota,1798,LAHAT 4,17404,SUMATERA SELATAN,18244,LAHAT
DPRD Kab/Kota,1799,LAHAT 5,17404,SUMATERA SELATAN,18244,LAHAT
DPRD Kab/Kota,5758,MUSI RAWAS 1,17404,SUMATERA SELATAN,18643,MUSI RAWAS
DPRD Kab/Kota,5759,MUSI RAWAS 2,17404,SUMATERA SELATAN,18643,MUSI RAWAS
DPRD Kab/Kota,5760,MUSI RAWAS 3,17404,SUMATERA SELATAN,18643,MUSI RAWAS
DPRD Kab/Kota,5761,MUSI RAWAS 4,17404,SUMATERA SELATAN,18643,MUSI RAWAS
DPRD Kab/Kota,5762,MUSI RAWAS 5,17404,SUMATERA SELATAN,18643,MUSI RAWAS
DPRD Kab/Kota,5763,MUSI RAWAS 6,17404,SUMATERA SELATAN,18643,MUSI RAWAS
DPRD Kab/Kota,1987,MUSI BANYUASIN 1,17404,SUMATERA SELATAN,18942,MUSI BANYUASIN
DPRD Kab/Kota,1988,MUSI BANYUASIN 2,17404,SUMATERA SELATAN,18942,MUSI BANYUASIN
DPRD Kab/Kota,1989,MUSI BANYUASIN 3,17404,SUMATERA SELATAN,18942,MUSI BANYUASIN
DPRD Kab/Kota,1990,MUSI BANYUASIN 4,17404,SUMATERA SELATAN,18942,MUSI BANYUASIN
DPRD Kab/Kota,5764,BANYUASIN 1,17404,SUMATERA SELATAN,19172,BANYUASIN
DPRD Kab/Kota,5765,BANYUASIN 2,17404,SUMATERA SELATAN,19172,BANYUASIN
DPRD Kab/Kota,5766,BANYUASIN 3,17404,SUMATERA SELATAN,19172,BANYUASIN
DPRD Kab/Kota,5767,BANYUASIN 4,17404,SUMATERA SELATAN,19172,BANYUASIN
DPRD Kab/Kota,5768,BANYUASIN 5,17404,SUMATERA SELATAN,19172,BANYUASIN
DPRD Kab/Kota,5769,BANYUASIN 6,17404,SUMATERA SELATAN,19172,BANYUASIN
DPRD Kab/Kota,5732,OGAN KOMERING ULU TIMUR 1,17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR
DPRD Kab/Kota,5733,OGAN KOMERING ULU TIMUR 2,17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR
DPRD Kab/Kota,5734,OGAN KOMERING ULU TIMUR 3,17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR
DPRD Kab/Kota,5735,OGAN KOMERING ULU TIMUR 4,17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR
DPRD Kab/Kota,5736,OGAN KOMERING ULU TIMUR 5,17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR
DPRD Kab/Kota,2032,OGAN KOMERING ULU SELATAN 1,17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN
DPRD Kab/Kota,2033,OGAN KOMERING ULU SELATAN 2,17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN
DPRD Kab/Kota,2034,OGAN KOMERING ULU SELATAN 3,17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN
DPRD Kab/Kota,2035,OGAN KOMERING ULU SELATAN 4,17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN
DPRD Kab/Kota,5721,OGAN ILIR 1,17404,SUMATERA SELATAN,20087,OGAN ILIR
DPRD Kab/Kota,5722,OGAN ILIR 2,17404,SUMATERA SELATAN,20087,OGAN ILIR
DPRD Kab/Kota,5723,OGAN ILIR 3,17404,SUMATERA SELATAN,20087,OGAN ILIR
DPRD Kab/Kota,5724,OGAN ILIR 4,17404,SUMATERA SELATAN,20087,OGAN ILIR
DPRD Kab/Kota,5725,OGAN ILIR 5,17404,SUMATERA SELATAN,20087,OGAN ILIR
DPRD Kab/Kota,1386,EMPAT LAWANG 1,17404,SUMATERA SELATAN,20345,EMPAT LAWANG
DPRD Kab/Kota,1387,EMPAT LAWANG 2,17404,SUMATERA SELATAN,20345,EMPAT LAWANG
DPRD Kab/Kota,1388,EMPAT LAWANG 3,17404,SUMATERA SELATAN,20345,EMPAT LAWANG
DPRD Kab/Kota,1389,EMPAT LAWANG 4,17404,SUMATERA SELATAN,20345,EMPAT LAWANG
DPRD Kab/Kota,5689,KOTA PALEMBANG 1,17404,SUMATERA SELATAN,20512,KOTA PALEMBANG
DPRD Kab/Kota,5690,KOTA PALEMBANG 2,17404,SUMATERA SELATAN,20512,KOTA PALEMBANG
DPRD Kab/Kota,5691,KOTA PALEMBANG 3,17404,SUMATERA SELATAN,20512,KOTA PALEMBANG
DPRD Kab/Kota,5692,KOTA PALEMBANG 4,17404,SUMATERA SELATAN,20512,KOTA PALEMBANG
DPRD Kab/Kota,5693,KOTA PALEMBANG 5,17404,SUMATERA SELATAN,20512,KOTA PALEMBANG
DPRD Kab/Kota,5694,KOTA PALEMBANG 6,17404,SUMATERA SELATAN,20512,KOTA PALEMBANG
DPRD Kab/Kota,5695,KOTA PAGAR ALAM 1,17404,SUMATERA SELATAN,20636,KOTA PAGAR ALAM
DPRD Kab/Kota,5696,KOTA PAGAR ALAM 2,17404,SUMATERA SELATAN,20636,KOTA PAGAR ALAM
DPRD Kab/Kota,5697,KOTA PAGAR ALAM 3,17404,SUMATERA SELATAN,20636,KOTA PAGAR ALAM
DPRD Kab/Kota,5698,KOTA LUBUKLINGGAU 1,17404,SUMATERA SELATAN,20677,KOTA LUBUKLINGGAU
DPRD Kab/Kota,5699,KOTA LUBUKLINGGAU 2,17404,SUMATERA SELATAN,20677,KOTA LUBUKLINGGAU
DPRD Kab/Kota,5700,KOTA LUBUKLINGGAU 3,17404,SUMATERA SELATAN,20677,KOTA LUBUKLINGGAU
DPRD Kab/Kota,5701,KOTA LUBUKLINGGAU 4,17404,SUMATERA SELATAN,20677,KOTA LUBUKLINGGAU
DPRD Kab/Kota,5708,KOTA PRABUMULIH 1,17404,SUMATERA SELATAN,20758,KOTA PRABUMULIH
DPRD Kab/Kota,5709,KOTA PRABUMULIH 2,17404,SUMATERA SELATAN,20758,KOTA PRABUMULIH
DPRD Kab/Kota,5710,KOTA PRABUMULIH 3,17404,SUMATERA SELATAN,20758,KOTA PRABUMULIH
DPRD Kab/Kota,2151,PENUKAL ABAB LEMATANG ILIR 1,17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR
DPRD Kab/Kota,2152,PENUKAL ABAB LEMATANG ILIR 2,17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR
DPRD Kab/Kota,2153,PENUKAL ABAB LEMATANG ILIR 3,17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR
DPRD Kab/Kota,5717,MUSI RAWAS UTARA 1,17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA
DPRD Kab/Kota,5718,MUSI RAWAS UTARA 2,17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA
DPRD Kab/Kota,5719,MUSI RAWAS UTARA 3,17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA
DPRD Kab/Kota,5720,MUSI RAWAS UTARA 4,17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA
DPRD Kab/Kota,5855,LEBONG 1,20802,BENGKULU,22052,LEBONG
DPRD Kab/Kota,5856,LEBONG 2,20802,BENGKULU,22052,LEBONG
DPRD Kab/Kota,5857,LEBONG 3,20802,BENGKULU,22052,LEBONG
DPRD Kab/Kota,6652,KAUR 1,20802,BENGKULU,21492,KAUR
DPRD Kab/Kota,6653,KAUR 2,20802,BENGKULU,21492,KAUR
DPRD Kab/Kota,6654,KAUR 3,20802,BENGKULU,21492,KAUR
DPRD Kab/Kota,5877,BENGKULU TENGAH 1,20802,BENGKULU,20803,BENGKULU TENGAH
DPRD Kab/Kota,5878,BENGKULU TENGAH 2,20802,BENGKULU,20803,BENGKULU TENGAH
DPRD Kab/Kota,5879,BENGKULU TENGAH 3,20802,BENGKULU,20803,BENGKULU TENGAH
DPRD Kab/Kota,5880,BENGKULU TENGAH 4,20802,BENGKULU,20803,BENGKULU TENGAH
DPRD Kab/Kota,2480,BENGKULU SELATAN 1,20802,BENGKULU,20923,BENGKULU SELATAN
DPRD Kab/Kota,2481,BENGKULU SELATAN 2,20802,BENGKULU,20923,BENGKULU SELATAN
DPRD Kab/Kota,2482,BENGKULU SELATAN 3,20802,BENGKULU,20923,BENGKULU SELATAN
DPRD Kab/Kota,5873,REJANG LEBONG 1,20802,BENGKULU,21093,REJANG LEBONG
DPRD Kab/Kota,5874,REJANG LEBONG 2,20802,BENGKULU,21093,REJANG LEBONG
DPRD Kab/Kota,5875,REJANG LEBONG 3,20802,BENGKULU,21093,REJANG LEBONG
DPRD Kab/Kota,5876,REJANG LEBONG 4,20802,BENGKULU,21093,REJANG LEBONG
DPRD Kab/Kota,5886,BENGKULU UTARA 1,20802,BENGKULU,21265,BENGKULU UTARA
DPRD Kab/Kota,5887,BENGKULU UTARA 2,20802,BENGKULU,21265,BENGKULU UTARA
DPRD Kab/Kota,5888,BENGKULU UTARA 3,20802,BENGKULU,21265,BENGKULU UTARA
DPRD Kab/Kota,5889,BENGKULU UTARA 4,20802,BENGKULU,21265,BENGKULU UTARA
DPRD Kab/Kota,5858,SELUMA 1,20802,BENGKULU,21702,SELUMA
DPRD Kab/Kota,5859,SELUMA 2,20802,BENGKULU,21702,SELUMA
DPRD Kab/Kota,5860,SELUMA 3,20802,BENGKULU,21702,SELUMA
DPRD Kab/Kota,5861,SELUMA 4,20802,BENGKULU,21702,SELUMA
DPRD Kab/Kota,2492,MUKOMUKO 1,20802,BENGKULU,21885,MUKOMUKO
DPRD Kab/Kota,2493,MUKOMUKO 2,20802,BENGKULU,21885,MUKOMUKO
DPRD Kab/Kota,2494,MUKOMUKO 3,20802,BENGKULU,21885,MUKOMUKO
DPRD Kab/Kota,5851,KEPAHIANG 1,20802,BENGKULU,22135,KEPAHIANG
DPRD Kab/Kota,5852,KEPAHIANG 2,20802,BENGKULU,22135,KEPAHIANG
DPRD Kab/Kota,5853,KEPAHIANG 3,20802,BENGKULU,22135,KEPAHIANG
DPRD Kab/Kota,5854,KEPAHIANG 4,20802,BENGKULU,22135,KEPAHIANG
DPRD Kab/Kota,5847,KOTA BENGKULU 1,20802,BENGKULU,22252,KOTA BENGKULU
DPRD Kab/Kota,5848,KOTA BENGKULU 2,20802,BENGKULU,22252,KOTA BENGKULU
DPRD Kab/Kota,5849,KOTA BENGKULU 3,20802,BENGKULU,22252,KOTA BENGKULU
DPRD Kab/Kota,5850,KOTA BENGKULU 4,20802,BENGKULU,22252,KOTA BENGKULU
DPRD Kab/Kota,6589,PRINGSEWU 1,22328,LAMPUNG,22329,PRINGSEWU
DPRD Kab/Kota,6590,PRINGSEWU 2,22328,LAMPUNG,22329,PRINGSEWU
DPRD Kab/Kota,6591,PRINGSEWU 3,22328,LAMPUNG,22329,PRINGSEWU
DPRD Kab/Kota,6592,PRINGSEWU 4,22328,LAMPUNG,22329,PRINGSEWU
DPRD Kab/Kota,6593,PRINGSEWU 5,22328,LAMPUNG,22329,PRINGSEWU
DPRD Kab/Kota,3238,MESUJI 1,22328,LAMPUNG,22439,MESUJI
DPRD Kab/Kota,3239,MESUJI 2,22328,LAMPUNG,22439,MESUJI
DPRD Kab/Kota,3240,MESUJI 3,22328,LAMPUNG,22439,MESUJI
DPRD Kab/Kota,3241,MESUJI 4,22328,LAMPUNG,22439,MESUJI
DPRD Kab/Kota,3242,MESUJI 5,22328,LAMPUNG,22439,MESUJI
