dapil_id,nama_dapil,kode_kabkota,nama_kabkota,id_provinsi,nama_provinsi
5224,SUMEDANG 5,30197,SUMEDANG,26141,JAWA BARAT
5225,SUMEDANG 6,30197,SUMEDANG,26141,JAWA BARAT
4921,INDRAMAYU 1,30503,INDRAMAYU,26141,JAWA BARAT
4922,INDRAMAYU 2,30503,INDRAMAYU,26141,JAWA BARAT
4923,INDRAMAYU 3,30503,INDRAMAYU,26141,JAWA BARAT
4924,INDRAMAYU 4,30503,INDRAMAYU,26141,JAWA BARAT
4925,INDRAMAYU 5,30503,INDRAMAYU,26141,JAWA BARAT
4926,INDRAMAYU 6,30503,INDRAMAYU,26141,JAWA BARAT
4797,SUBANG 1,30851,SUBANG,26141,JAWA BARAT
4798,SUBANG 2,30851,SUBANG,26141,JAWA BARAT
4799,SUBANG 3,30851,SUBANG,26141,JAWA BARAT
4800,SUBANG 4,30851,SUBANG,26141,JAWA BARAT
4801,SUBANG 5,30851,SUBANG,26141,JAWA BARAT
4802,SUBANG 6,30851,SUBANG,26141,JAWA BARAT
4803,SUBANG 7,30851,SUBANG,26141,JAWA BARAT
4908,PURWAKARTA 1,31135,PURWAKARTA,26141,JAWA BARAT
4909,PURWAKARTA 2,31135,PURWAKARTA,26141,JAWA BARAT
4910,PURWAKARTA 3,31135,PURWAKARTA,26141,JAWA BARAT
4911,PURWAKARTA 4,31135,PURWAKARTA,26141,JAWA BARAT
4912,PURWAKARTA 5,31135,PURWAKARTA,26141,JAWA BARAT
4913,PURWAKARTA 6,31135,PURWAKARTA,26141,JAWA BARAT
4775,KARAWANG 1,31345,KARAWANG,26141,JAWA BARAT
4776,KARAWANG 2,31345,KARAWANG,26141,JAWA BARAT
4777,KARAWANG 3,31345,KARAWANG,26141,JAWA BARAT
4778,KARAWANG 4,31345,KARAWANG,26141,JAWA BARAT
4779,KARAWANG 5,31345,KARAWANG,26141,JAWA BARAT
4780,KARAWANG 6,31345,KARAWANG,26141,JAWA BARAT
5145,BEKASI 1,31685,BEKASI,26141,JAWA BARAT
5146,BEKASI 2,31685,BEKASI,26141,JAWA BARAT
5147,BEKASI 3,31685,BEKASI,26141,JAWA BARAT
5148,BEKASI 4,31685,BEKASI,26141,JAWA BARAT
5149,BEKASI 5,31685,BEKASI,26141,JAWA BARAT
5150,BEKASI 6,31685,BEKASI,26141,JAWA BARAT
5234,BANDUNG BARAT 1,31896,BANDUNG BARAT,26141,JAWA BARAT
5235,BANDUNG BARAT 2,31896,BANDUNG BARAT,26141,JAWA BARAT
5236,BANDUNG BARAT 3,31896,BANDUNG BARAT,26141,JAWA BARAT
5237,BANDUNG BARAT 4,31896,BANDUNG BARAT,26141,JAWA BARAT
5238,BANDUNG BARAT 5,31896,BANDUNG BARAT,26141,JAWA BARAT
6647,KOTA BOGOR 1,32077,KOTA BOGOR,26141,JAWA BARAT
6648,KOTA BOGOR 2,32077,KOTA BOGOR,26141,JAWA BARAT
6649,KOTA BOGOR 3,32077,KOTA BOGOR,26141,JAWA BARAT
6650,KOTA BOGOR 4,32077,KOTA BOGOR,26141,JAWA BARAT
6651,KOTA BOGOR 5,32077,KOTA BOGOR,26141,JAWA BARAT
4718,KOTA SUKABUMI 1,32152,KOTA SUKABUMI,26141,JAWA BARAT
4719,KOTA SUKABUMI 2,32152,KOTA SUKABUMI,26141,JAWA BARAT
4720,KOTA SUKABUMI 3,32152,KOTA SUKABUMI,26141,JAWA BARAT
3577,KOTA BANDUNG 1,32193,KOTA BANDUNG,26141,JAWA BARAT
3578,KOTA BANDUNG 2,32193,KOTA BANDUNG,26141,JAWA BARAT
3579,KOTA BANDUNG 3,32193,KOTA BANDUNG,26141,JAWA BARAT
3580,KOTA BANDUNG 4,32193,KOTA BANDUNG,26141,JAWA BARAT
3581,KOTA BANDUNG 5,32193,KOTA BANDUNG,26141,JAWA BARAT
3582,KOTA BANDUNG 6,32193,KOTA BANDUNG,26141,JAWA BARAT
5200,KOTA CIREBON 1,32375,KOTA CIREBON,26141,JAWA BARAT
5201,KOTA CIREBON 2,32375,KOTA CIREBON,26141,JAWA BARAT
5202,KOTA CIREBON 3,32375,KOTA CIREBON,26141,JAWA BARAT
6641,KOTA BEKASI 1,32403,KOTA BEKASI,26141,JAWA BARAT
6642,KOTA BEKASI 2,32403,KOTA BEKASI,26141,JAWA BARAT
6643,KOTA BEKASI 3,32403,KOTA BEKASI,26141,JAWA BARAT
6644,KOTA BEKASI 4,32403,KOTA BEKASI,26141,JAWA BARAT
6645,KOTA BEKASI 5,32403,KOTA BEKASI,26141,JAWA BARAT
6646,KOTA BEKASI 6,32403,KOTA BEKASI,26141,JAWA BARAT
5203,KOTA DEPOK 1,32472,KOTA DEPOK,26141,JAWA BARAT
5204,KOTA DEPOK 2,32472,KOTA DEPOK,26141,JAWA BARAT
5205,KOTA DEPOK 3,32472,KOTA DEPOK,26141,JAWA BARAT
5206,KOTA DEPOK 4,32472,KOTA DEPOK,26141,JAWA BARAT
5207,KOTA DEPOK 5,32472,KOTA DEPOK,26141,JAWA BARAT
5208,KOTA DEPOK 6,32472,KOTA DEPOK,26141,JAWA BARAT
6979,KOTA CIMAHI 1,32547,KOTA CIMAHI,26141,JAWA BARAT
6980,KOTA CIMAHI 2,32547,KOTA CIMAHI,26141,JAWA BARAT
6981,KOTA CIMAHI 3,32547,KOTA CIMAHI,26141,JAWA BARAT
6982,KOTA CIMAHI 4,32547,KOTA CIMAHI,26141,JAWA BARAT
6983,KOTA CIMAHI 5,32547,KOTA CIMAHI,26141,JAWA BARAT
6984,KOTA CIMAHI 6,32547,KOTA CIMAHI,26141,JAWA BARAT
4755,KOTA TASIKMALAYA 1,32566,KOTA TASIKMALAYA,26141,JAWA BARAT
4756,KOTA TASIKMALAYA 2,32566,KOTA TASIKMALAYA,26141,JAWA BARAT
4757,KOTA TASIKMALAYA 3,32566,KOTA TASIKMALAYA,26141,JAWA BARAT
4758,KOTA TASIKMALAYA 4,32566,KOTA TASIKMALAYA,26141,JAWA BARAT
3589,KOTA BANJAR 1,32646,KOTA BANJAR,26141,JAWA BARAT
3590,KOTA BANJAR 2,32646,KOTA BANJAR,26141,JAWA BARAT
3591,KOTA BANJAR 3,32646,KOTA BANJAR,26141,JAWA BARAT
6201,PANGANDARAN 1,927964,PANGANDARAN,26141,JAWA BARAT
6202,PANGANDARAN 2,927964,PANGANDARAN,26141,JAWA BARAT
6203,PANGANDARAN 3,927964,PANGANDARAN,26141,JAWA BARAT
6204,PANGANDARAN 4,927964,PANGANDARAN,26141,JAWA BARAT
6205,PANGANDARAN 5,927964,PANGANDARAN,26141,JAWA BARAT
6664,BANGKA 1,24994,BANGKA,24993,KEPULAUAN BANGKA BELITUNG
6665,BANGKA 2,24994,BANGKA,24993,KEPULAUAN BANGKA BELITUNG
6666,BANGKA 3,24994,BANGKA,24993,KEPULAUAN BANGKA BELITUNG
6667,BANGKA 4,24994,BANGKA,24993,KEPULAUAN BANGKA BELITUNG
6990,BELITUNG 1,25072,BELITUNG,24993,KEPULAUAN BANGKA BELITUNG
6991,BELITUNG 2,25072,BELITUNG,24993,KEPULAUAN BANGKA BELITUNG
6992,BELITUNG 3,25072,BELITUNG,24993,KEPULAUAN BANGKA BELITUNG
6993,BELITUNG 4,25072,BELITUNG,24993,KEPULAUAN BANGKA BELITUNG
6672,BANGKA SELATAN 1,25120,BANGKA SELATAN,24993,KEPULAUAN BANGKA BELITUNG
6673,BANGKA SELATAN 2,25120,BANGKA SELATAN,24993,KEPULAUAN BANGKA BELITUNG
6674,BANGKA SELATAN 3,25120,BANGKA SELATAN,24993,KEPULAUAN BANGKA BELITUNG
6675,BANGKA SELATAN 4,25120,BANGKA SELATAN,24993,KEPULAUAN BANGKA BELITUNG
1626,BANGKA TENGAH 1,25181,BANGKA TENGAH,24993,KEPULAUAN BANGKA BELITUNG
1627,BANGKA TENGAH 2,25181,BANGKA TENGAH,24993,KEPULAUAN BANGKA BELITUNG
1628,BANGKA TENGAH 3,25181,BANGKA TENGAH,24993,KEPULAUAN BANGKA BELITUNG
1600,BANGKA BARAT 1,25245,BANGKA BARAT,24993,KEPULAUAN BANGKA BELITUNG
1601,BANGKA BARAT 2,25245,BANGKA BARAT,24993,KEPULAUAN BANGKA BELITUNG
1602,BANGKA BARAT 3,25245,BANGKA BARAT,24993,KEPULAUAN BANGKA BELITUNG
6676,BELITUNG TIMUR 1,25316,BELITUNG TIMUR,24993,KEPULAUAN BANGKA BELITUNG
6677,BELITUNG TIMUR 2,25316,BELITUNG TIMUR,24993,KEPULAUAN BANGKA BELITUNG
6678,BELITUNG TIMUR 3,25316,BELITUNG TIMUR,24993,KEPULAUAN BANGKA BELITUNG
1616,KOTA PANGKALPINANG 1,25363,KOTA PANGKALPINANG,24993,KEPULAUAN BANGKA BELITUNG
1617,KOTA PANGKALPINANG 2,25363,KOTA PANGKALPINANG,24993,KEPULAUAN BANGKA BELITUNG
1618,KOTA PANGKALPINANG 3,25363,KOTA PANGKALPINANG,24993,KEPULAUAN BANGKA BELITUNG
1619,KOTA PANGKALPINANG 4,25363,KOTA PANGKALPINANG,24993,KEPULAUAN BANGKA BELITUNG
5726,CILACAP 1,32677,CILACAP,32676,JAWA TENGAH
5727,CILACAP 2,32677,CILACAP,32676,JAWA TENGAH
5728,CILACAP 3,32677,CILACAP,32676,JAWA TENGAH
5729,CILACAP 4,32677,CILACAP,32676,JAWA TENGAH
5730,CILACAP 5,32677,CILACAP,32676,JAWA TENGAH
5731,CILACAP 6,32677,CILACAP,32676,JAWA TENGAH
5711,BANYUMAS 1,32986,BANYUMAS,32676,JAWA TENGAH
5712,BANYUMAS 2,32986,BANYUMAS,32676,JAWA TENGAH
5713,BANYUMAS 3,32986,BANYUMAS,32676,JAWA TENGAH
5714,BANYUMAS 4,32986,BANYUMAS,32676,JAWA TENGAH
5715,BANYUMAS 5,32986,BANYUMAS,32676,JAWA TENGAH
5716,BANYUMAS 6,32986,BANYUMAS,32676,JAWA TENGAH
5791,PURBALINGGA 1,33345,PURBALINGGA,32676,JAWA TENGAH
5792,PURBALINGGA 2,33345,PURBALINGGA,32676,JAWA TENGAH
5793,PURBALINGGA 3,33345,PURBALINGGA,32676,JAWA TENGAH
5794,PURBALINGGA 4,33345,PURBALINGGA,32676,JAWA TENGAH
5795,PURBALINGGA 5,33345,PURBALINGGA,32676,JAWA TENGAH
4077,BANJARNEGARA 1,33603,BANJARNEGARA,32676,JAWA TENGAH
4078,BANJARNEGARA 2,33603,BANJARNEGARA,32676,JAWA TENGAH
4079,BANJARNEGARA 3,33603,BANJARNEGARA,32676,JAWA TENGAH
4080,BANJARNEGARA 4,33603,BANJARNEGARA,32676,JAWA TENGAH
4081,BANJARNEGARA 5,33603,BANJARNEGARA,32676,JAWA TENGAH
4082,BANJARNEGARA 6,33603,BANJARNEGARA,32676,JAWA TENGAH
5751,KEBUMEN 1,33902,KEBUMEN,32676,JAWA TENGAH
5752,KEBUMEN 2,33902,KEBUMEN,32676,JAWA TENGAH
5753,KEBUMEN 3,33902,KEBUMEN,32676,JAWA TENGAH
5754,KEBUMEN 4,33902,KEBUMEN,32676,JAWA TENGAH
5755,KEBUMEN 5,33902,KEBUMEN,32676,JAWA TENGAH
5756,KEBUMEN 6,33902,KEBUMEN,32676,JAWA TENGAH
5757,KEBUMEN 7,33902,KEBUMEN,32676,JAWA TENGAH
4093,PURWOREJO 1,34389,PURWOREJO,32676,JAWA TENGAH
4094,PURWOREJO 2,34389,PURWOREJO,32676,JAWA TENGAH
4095,PURWOREJO 3,34389,PURWOREJO,32676,JAWA TENGAH
4096,PURWOREJO 4,34389,PURWOREJO,32676,JAWA TENGAH
4097,PURWOREJO 5,34389,PURWOREJO,32676,JAWA TENGAH
4098,PURWOREJO 6,34389,PURWOREJO,32676,JAWA TENGAH
5819,WONOSOBO 1,34900,WONOSOBO,32676,JAWA TENGAH
5820,WONOSOBO 2,34900,WONOSOBO,32676,JAWA TENGAH
5821,WONOSOBO 3,34900,WONOSOBO,32676,JAWA TENGAH
5822,WONOSOBO 4,34900,WONOSOBO,32676,JAWA TENGAH
5823,WONOSOBO 5,34900,WONOSOBO,32676,JAWA TENGAH
5824,WONOSOBO 6,34900,WONOSOBO,32676,JAWA TENGAH
4111,MAGELANG 1,35181,MAGELANG,32676,JAWA TENGAH
4112,MAGELANG 2,35181,MAGELANG,32676,JAWA TENGAH
4113,MAGELANG 3,35181,MAGELANG,32676,JAWA TENGAH
4114,MAGELANG 4,35181,MAGELANG,32676,JAWA TENGAH
4115,MAGELANG 5,35181,MAGELANG,32676,JAWA TENGAH
4116,MAGELANG 6,35181,MAGELANG,32676,JAWA TENGAH
4164,BOYOLALI 1,35575,BOYOLALI,32676,JAWA TENGAH
4165,BOYOLALI 2,35575,BOYOLALI,32676,JAWA TENGAH
4166,BOYOLALI 3,35575,BOYOLALI,32676,JAWA TENGAH
4167,BOYOLALI 4,35575,BOYOLALI,32676,JAWA TENGAH
4168,BOYOLALI 5,35575,BOYOLALI,32676,JAWA TENGAH
4173,KLATEN 1,35862,KLATEN,32676,JAWA TENGAH
4174,KLATEN 2,35862,KLATEN,32676,JAWA TENGAH
4175,KLATEN 3,35862,KLATEN,32676,JAWA TENGAH
4176,KLATEN 4,35862,KLATEN,32676,JAWA TENGAH
4177,KLATEN 5,35862,KLATEN,32676,JAWA TENGAH
4187,SUKOHARJO 1,36290,SUKOHARJO,32676,JAWA TENGAH
4188,SUKOHARJO 2,36290,SUKOHARJO,32676,JAWA TENGAH
4189,SUKOHARJO 3,36290,SUKOHARJO,32676,JAWA TENGAH
4190,SUKOHARJO 4,36290,SUKOHARJO,32676,JAWA TENGAH
4191,SUKOHARJO 5,36290,SUKOHARJO,32676,JAWA TENGAH
4192,WONOGIRI 1,36470,WONOGIRI,32676,JAWA TENGAH
4193,WONOGIRI 2,36470,WONOGIRI,32676,JAWA TENGAH
4194,WONOGIRI 3,36470,WONOGIRI,32676,JAWA TENGAH
4195,WONOGIRI 4,36470,WONOGIRI,32676,JAWA TENGAH
4196,WONOGIRI 5,36470,WONOGIRI,32676,JAWA TENGAH
4197,KARANGANYAR 1,36790,KARANGANYAR,32676,JAWA TENGAH
4198,KARANGANYAR 2,36790,KARANGANYAR,32676,JAWA TENGAH
4199,KARANGANYAR 3,36790,KARANGANYAR,32676,JAWA TENGAH
4200,KARANGANYAR 4,36790,KARANGANYAR,32676,JAWA TENGAH
4201,KARANGANYAR 5,36790,KARANGANYAR,32676,JAWA TENGAH
4202,SRAGEN 1,36985,SRAGEN,32676,JAWA TENGAH
4203,SRAGEN 2,36985,SRAGEN,32676,JAWA TENGAH
4204,SRAGEN 3,36985,SRAGEN,32676,JAWA TENGAH
4205,SRAGEN 4,36985,SRAGEN,32676,JAWA TENGAH
4206,SRAGEN 5,36985,SRAGEN,32676,JAWA TENGAH
4207,SRAGEN 6,36985,SRAGEN,32676,JAWA TENGAH
5746,GROBOGAN 1,37214,GROBOGAN,32676,JAWA TENGAH
5747,GROBOGAN 2,37214,GROBOGAN,32676,JAWA TENGAH
5748,GROBOGAN 3,37214,GROBOGAN,32676,JAWA TENGAH
5749,GROBOGAN 4,37214,GROBOGAN,32676,JAWA TENGAH
5750,GROBOGAN 5,37214,GROBOGAN,32676,JAWA TENGAH
4218,BLORA 1,37514,BLORA,32676,JAWA TENGAH
4219,BLORA 2,37514,BLORA,32676,JAWA TENGAH
4220,BLORA 3,37514,BLORA,32676,JAWA TENGAH
4221,BLORA 4,37514,BLORA,32676,JAWA TENGAH
4222,BLORA 5,37514,BLORA,32676,JAWA TENGAH
4229,REMBANG 1,37826,REMBANG,32676,JAWA TENGAH
4230,REMBANG 2,37826,REMBANG,32676,JAWA TENGAH
4231,REMBANG 3,37826,REMBANG,32676,JAWA TENGAH
4232,REMBANG 4,37826,REMBANG,32676,JAWA TENGAH
4233,REMBANG 5,37826,REMBANG,32676,JAWA TENGAH
4234,REMBANG 6,37826,REMBANG,32676,JAWA TENGAH
4235,REMBANG 7,37826,REMBANG,32676,JAWA TENGAH
4241,PATI 1,38136,PATI,32676,JAWA TENGAH
4242,PATI 2,38136,PATI,32676,JAWA TENGAH
4243,PATI 3,38136,PATI,32676,JAWA TENGAH
4244,PATI 4,38136,PATI,32676,JAWA TENGAH
4245,PATI 5,38136,PATI,32676,JAWA TENGAH
4293,KUDUS 1,38564,KUDUS,32676,JAWA TENGAH
4294,KUDUS 2,38564,KUDUS,32676,JAWA TENGAH
4295,KUDUS 3,38564,KUDUS,32676,JAWA TENGAH
4296,KUDUS 4,38564,KUDUS,32676,JAWA TENGAH
4302,JEPARA 1,38706,JEPARA,32676,JAWA TENGAH
4303,JEPARA 2,38706,JEPARA,32676,JAWA TENGAH
4304,JEPARA 3,38706,JEPARA,32676,JAWA TENGAH
4305,JEPARA 4,38706,JEPARA,32676,JAWA TENGAH
4306,JEPARA 5,38706,JEPARA,32676,JAWA TENGAH
5737,DEMAK 1,38917,DEMAK,32676,JAWA TENGAH
5738,DEMAK 2,38917,DEMAK,32676,JAWA TENGAH
5739,DEMAK 3,38917,DEMAK,32676,JAWA TENGAH
5740,DEMAK 4,38917,DEMAK,32676,JAWA TENGAH
5741,DEMAK 5,38917,DEMAK,32676,JAWA TENGAH
4312,SEMARANG 1,39181,SEMARANG,32676,JAWA TENGAH
4313,SEMARANG 2,39181,SEMARANG,32676,JAWA TENGAH
4314,SEMARANG 3,39181,SEMARANG,32676,JAWA TENGAH
4315,SEMARANG 4,39181,SEMARANG,32676,JAWA TENGAH
4316,SEMARANG 5,39181,SEMARANG,32676,JAWA TENGAH
4323,TEMANGGUNG 1,39436,TEMANGGUNG,32676,JAWA TENGAH
4324,TEMANGGUNG 2,39436,TEMANGGUNG,32676,JAWA TENGAH
4325,TEMANGGUNG 3,39436,TEMANGGUNG,32676,JAWA TENGAH
4326,TEMANGGUNG 4,39436,TEMANGGUNG,32676,JAWA TENGAH
4327,TEMANGGUNG 5,39436,TEMANGGUNG,32676,JAWA TENGAH
4328,TEMANGGUNG 6,39436,TEMANGGUNG,32676,JAWA TENGAH
4329,KENDAL 1,39746,KENDAL,32676,JAWA TENGAH
4330,KENDAL 2,39746,KENDAL,32676,JAWA TENGAH
4331,KENDAL 3,39746,KENDAL,32676,JAWA TENGAH
4332,KENDAL 4,39746,KENDAL,32676,JAWA TENGAH
4333,KENDAL 5,39746,KENDAL,32676,JAWA TENGAH
4334,KENDAL 6,39746,KENDAL,32676,JAWA TENGAH
4343,BATANG 1,40053,BATANG,32676,JAWA TENGAH
4344,BATANG 2,40053,BATANG,32676,JAWA TENGAH
4345,BATANG 3,40053,BATANG,32676,JAWA TENGAH
4346,BATANG 4,40053,BATANG,32676,JAWA TENGAH
4347,BATANG 5,40053,BATANG,32676,JAWA TENGAH
4371,PEKALONGAN 1,40317,PEKALONGAN,32676,JAWA TENGAH
4372,PEKALONGAN 2,40317,PEKALONGAN,32676,JAWA TENGAH
4373,PEKALONGAN 3,40317,PEKALONGAN,32676,JAWA TENGAH
4374,PEKALONGAN 4,40317,PEKALONGAN,32676,JAWA TENGAH
4375,PEKALONGAN 5,40317,PEKALONGAN,32676,JAWA TENGAH
4496,PEMALANG 1,40622,PEMALANG,32676,JAWA TENGAH
4497,PEMALANG 2,40622,PEMALANG,32676,JAWA TENGAH
4498,PEMALANG 3,40622,PEMALANG,32676,JAWA TENGAH
4499,PEMALANG 4,40622,PEMALANG,32676,JAWA TENGAH
4500,PEMALANG 5,40622,PEMALANG,32676,JAWA TENGAH
4501,PEMALANG 6,40622,PEMALANG,32676,JAWA TENGAH
4411,TEGAL 1,40859,TEGAL,32676,JAWA TENGAH
4412,TEGAL 2,40859,TEGAL,32676,JAWA TENGAH
4413,TEGAL 3,40859,TEGAL,32676,JAWA TENGAH
4414,TEGAL 4,40859,TEGAL,32676,JAWA TENGAH
4415,TEGAL 5,40859,TEGAL,32676,JAWA TENGAH
4416,TEGAL 6,40859,TEGAL,32676,JAWA TENGAH
4384,BREBES 1,41165,BREBES,32676,JAWA TENGAH
4385,BREBES 2,41165,BREBES,32676,JAWA TENGAH
4386,BREBES 3,41165,BREBES,32676,JAWA TENGAH
4387,BREBES 4,41165,BREBES,32676,JAWA TENGAH
4388,BREBES 5,41165,BREBES,32676,JAWA TENGAH
4389,BREBES 6,41165,BREBES,32676,JAWA TENGAH
4361,KOTA MAGELANG 1,41480,KOTA MAGELANG,32676,JAWA TENGAH
4362,KOTA MAGELANG 2,41480,KOTA MAGELANG,32676,JAWA TENGAH
4363,KOTA MAGELANG 3,41480,KOTA MAGELANG,32676,JAWA TENGAH
5780,KOTA SURAKARTA 1,41501,KOTA SURAKARTA,32676,JAWA TENGAH
5781,KOTA SURAKARTA 2,41501,KOTA SURAKARTA,32676,JAWA TENGAH
5782,KOTA SURAKARTA 3,41501,KOTA SURAKARTA,32676,JAWA TENGAH
5783,KOTA SURAKARTA 4,41501,KOTA SURAKARTA,32676,JAWA TENGAH
5784,KOTA SURAKARTA 5,41501,KOTA SURAKARTA,32676,JAWA TENGAH
5770,KOTA SALATIGA 1,41558,KOTA SALATIGA,32676,JAWA TENGAH
5771,KOTA SALATIGA 2,41558,KOTA SALATIGA,32676,JAWA TENGAH
5772,KOTA SALATIGA 3,41558,KOTA SALATIGA,32676,JAWA TENGAH
5773,KOTA SALATIGA 4,41558,KOTA SALATIGA,32676,JAWA TENGAH
5774,KOTA SEMARANG 1,41585,KOTA SEMARANG,32676,JAWA TENGAH
5775,KOTA SEMARANG 2,41585,KOTA SEMARANG,32676,JAWA TENGAH
5776,KOTA SEMARANG 3,41585,KOTA SEMARANG,32676,JAWA TENGAH
5777,KOTA SEMARANG 4,41585,KOTA SEMARANG,32676,JAWA TENGAH
5778,KOTA SEMARANG 5,41585,KOTA SEMARANG,32676,JAWA TENGAH
5779,KOTA SEMARANG 6,41585,KOTA SEMARANG,32676,JAWA TENGAH
4339,KOTA PEKALONGAN 1,41779,KOTA PEKALONGAN,32676,JAWA TENGAH
4340,KOTA PEKALONGAN 2,41779,KOTA PEKALONGAN,32676,JAWA TENGAH
4341,KOTA PEKALONGAN 3,41779,KOTA PEKALONGAN,32676,JAWA TENGAH
4342,KOTA PEKALONGAN 4,41779,KOTA PEKALONGAN,32676,JAWA TENGAH
4335,KOTA TEGAL 1,41831,KOTA TEGAL,32676,JAWA TENGAH
4336,KOTA TEGAL 2,41831,KOTA TEGAL,32676,JAWA TENGAH
4337,KOTA TEGAL 3,41831,KOTA TEGAL,32676,JAWA TENGAH
4338,KOTA TEGAL 4,41831,KOTA TEGAL,32676,JAWA TENGAH
1871,KULON PROGO 1,41864,KULON PROGO,41863,DAERAH ISTIMEWA YOGYAKARTA
1872,KULON PROGO 2,41864,KULON PROGO,41863,DAERAH ISTIMEWA YOGYAKARTA
1873,KULON PROGO 3,41864,KULON PROGO,41863,DAERAH ISTIMEWA YOGYAKARTA
1874,KULON PROGO 4,41864,KULON PROGO,41863,DAERAH ISTIMEWA YOGYAKARTA
1875,KULON PROGO 5,41864,KULON PROGO,41863,DAERAH ISTIMEWA YOGYAKARTA
5825,BANTUL 1,41965,BANTUL,41863,DAERAH ISTIMEWA YOGYAKARTA
5826,BANTUL 2,41965,BANTUL,41863,DAERAH ISTIMEWA YOGYAKARTA
5827,BANTUL 3,41965,BANTUL,41863,DAERAH ISTIMEWA YOGYAKARTA
5828,BANTUL 4,41965,BANTUL,41863,DAERAH ISTIMEWA YOGYAKARTA
5829,BANTUL 5,41965,BANTUL,41863,DAERAH ISTIMEWA YOGYAKARTA
5830,BANTUL 6,41965,BANTUL,41863,DAERAH ISTIMEWA YOGYAKARTA
1977,GUNUNGKIDUL 1,42058,GUNUNGKIDUL,41863,DAERAH ISTIMEWA YOGYAKARTA
1978,GUNUNGKIDUL 2,42058,GUNUNGKIDUL,41863,DAERAH ISTIMEWA YOGYAKARTA
1979,GUNUNGKIDUL 3,42058,GUNUNGKIDUL,41863,DAERAH ISTIMEWA YOGYAKARTA
1980,GUNUNGKIDUL 4,42058,GUNUNGKIDUL,41863,DAERAH ISTIMEWA YOGYAKARTA
1981,GUNUNGKIDUL 5,42058,GUNUNGKIDUL,41863,DAERAH ISTIMEWA YOGYAKARTA
1858,SLEMAN 1,42221,SLEMAN,41863,DAERAH ISTIMEWA YOGYAKARTA
1859,SLEMAN 2,42221,SLEMAN,41863,DAERAH ISTIMEWA YOGYAKARTA
1860,SLEMAN 3,42221,SLEMAN,41863,DAERAH ISTIMEWA YOGYAKARTA
1861,SLEMAN 4,42221,SLEMAN,41863,DAERAH ISTIMEWA YOGYAKARTA
1862,SLEMAN 5,42221,SLEMAN,41863,DAERAH ISTIMEWA YOGYAKARTA
1863,SLEMAN 6,42221,SLEMAN,41863,DAERAH ISTIMEWA YOGYAKARTA
1967,KOTA YOGYAKARTA 1,42325,KOTA YOGYAKARTA,41863,DAERAH ISTIMEWA YOGYAKARTA
1968,KOTA YOGYAKARTA 2,42325,KOTA YOGYAKARTA,41863,DAERAH ISTIMEWA YOGYAKARTA
1969,KOTA YOGYAKARTA 3,42325,KOTA YOGYAKARTA,41863,DAERAH ISTIMEWA YOGYAKARTA
1970,KOTA YOGYAKARTA 4,42325,KOTA YOGYAKARTA,41863,DAERAH ISTIMEWA YOGYAKARTA
1971,KOTA YOGYAKARTA 5,42325,KOTA YOGYAKARTA,41863,DAERAH ISTIMEWA YOGYAKARTA
6382,KOTA BLITAR 1,51145,KOTA BLITAR,42385,JAWA TIMUR
6383,KOTA BLITAR 2,51145,KOTA BLITAR,42385,JAWA TIMUR
6384,KOTA BLITAR 3,51145,KOTA BLITAR,42385,JAWA TIMUR
6450,PACITAN 1,42386,PACITAN,42385,JAWA TIMUR
6451,PACITAN 2,42386,PACITAN,42385,JAWA TIMUR
6452,PACITAN 3,42386,PACITAN,42385,JAWA TIMUR
6453,PACITAN 4,42386,PACITAN,42385,JAWA TIMUR
6454,PACITAN 5,42386,PACITAN,42385,JAWA TIMUR
6455,PACITAN 6,42386,PACITAN,42385,JAWA TIMUR
4648,PONOROGO 1,42570,PONOROGO,42385,JAWA TIMUR
4649,PONOROGO 2,42570,PONOROGO,42385,JAWA TIMUR
4650,PONOROGO 3,42570,PONOROGO,42385,JAWA TIMUR
4651,PONOROGO 4,42570,PONOROGO,42385,JAWA TIMUR
4652,PONOROGO 5,42570,PONOROGO,42385,JAWA TIMUR
4653,PONOROGO 6,42570,PONOROGO,42385,JAWA TIMUR
4682,TRENGGALEK 1,42897,TRENGGALEK,42385,JAWA TIMUR
4683,TRENGGALEK 2,42897,TRENGGALEK,42385,JAWA TIMUR
4684,TRENGGALEK 3,42897,TRENGGALEK,42385,JAWA TIMUR
4685,TRENGGALEK 4,42897,TRENGGALEK,42385,JAWA TIMUR
4531,TULUNGAGUNG 1,43069,TULUNGAGUNG,42385,JAWA TIMUR
4532,TULUNGAGUNG 2,43069,TULUNGAGUNG,42385,JAWA TIMUR
4533,TULUNGAGUNG 3,43069,TULUNGAGUNG,42385,JAWA TIMUR
4534,TULUNGAGUNG 4,43069,TULUNGAGUNG,42385,JAWA TIMUR
4535,TULUNGAGUNG 5,43069,TULUNGAGUNG,42385,JAWA TIMUR
6444,BLITAR 1,43360,BLITAR,42385,JAWA TIMUR
6445,BLITAR 2,43360,BLITAR,42385,JAWA TIMUR
6446,BLITAR 3,43360,BLITAR,42385,JAWA TIMUR
6447,BLITAR 4,43360,BLITAR,42385,JAWA TIMUR
6448,BLITAR 5,43360,BLITAR,42385,JAWA TIMUR
6449,BLITAR 6,43360,BLITAR,42385,JAWA TIMUR
4630,KEDIRI 1,43630,KEDIRI,42385,JAWA TIMUR
4631,KEDIRI 2,43630,KEDIRI,42385,JAWA TIMUR
