domainName,idKab,idKec,idParent,idPro,idWilayah,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaKec,namaPro,namaWilayah,tingkatWilayah
,15775,15834,15775,14086,15834,1471,147111,1471110000,14,KOTA PEKANBARU,PAYUNG SEKAKI,RIAU,PAYUNG SEKAKI,3
,15775,15839,15775,14086,15839,1471,147112,1471120000,14,KOTA PEKANBARU,RUMBAI PESISIR,RIAU,RUMBAI PESISIR,3
,15846,15847,15846,14086,15847,1472,147201,1472010000,14,KOTA DUMAI,DUMAI BARAT,RIAU,DUMAI BARAT,3
,15846,15858,15846,14086,15858,1472,147202,1472020000,14,KOTA DUMAI,DUMAI TIMUR,RIAU,DUMAI TIMUR,3
,15846,15868,15846,14086,15868,1472,147203,1472030000,14,KOTA DUMAI,BUKIT KAPUR,RIAU,BUKIT KAPUR,3
,15846,15874,15846,14086,15874,1472,147204,1472040000,14,KOTA DUMAI,SUNGAI SEMBILAN,RIAU,SUNGAI SEMBILAN,3
,15846,15880,15846,14086,15880,1472,147205,1472050000,14,KOTA DUMAI,MEDANG KAMPAI,RIAU,MEDANG KAMPAI,3
,15846,83421,15846,14086,83421,1472,147206,1472060000,14,KOTA DUMAI,DUMAI KOTA,RIAU,DUMAI KOTA,3
,15846,83422,15846,14086,83422,1472,147207,1472070000,14,KOTA DUMAI,DUMAI SELATAN,RIAU,DUMAI SELATAN,3
,15886,15887,15886,15885,15887,1572,157201,1572010000,15,KOTA SUNGAI PENUH,SUNGAI PENUH,JAMBI,SUNGAI PENUH,3
,15886,15907,15886,15885,15907,1572,157202,1572020000,15,KOTA SUNGAI PENUH,PESISIR BUKIT,JAMBI,PESISIR BUKIT,3
,15886,15923,15886,15885,15923,1572,157203,1572030000,15,KOTA SUNGAI PENUH,HAMPARAN RAWANG,JAMBI,HAMPARAN RAWANG,3
,15886,15937,15886,15885,15937,1572,157204,1572040000,15,KOTA SUNGAI PENUH,TANAH KAMPUNG,JAMBI,TANAH KAMPUNG,3
,15886,15951,15886,15885,15951,1572,157205,1572050000,15,KOTA SUNGAI PENUH,KUMUN DEBAI,JAMBI,KUMUN DEBAI,3
,15886,83486,15886,15885,83486,1572,157206,1572060000,15,KOTA SUNGAI PENUH,PONDOK TINGGI,JAMBI,PONDOK TINGGI,3
,15886,83487,15886,15885,83487,1572,157207,1572070000,15,KOTA SUNGAI PENUH,KOTO BARU,JAMBI,KOTO BARU,3
,15886,83488,15886,15885,83488,1572,157208,1572080000,15,KOTA SUNGAI PENUH,SUNGAI BUNGKAL,JAMBI,SUNGAI BUNGKAL,3
,15961,15962,15961,15885,15962,1501,150101,1501010000,15,KERINCI,GUNUNG RAYA,JAMBI,GUNUNG RAYA,3
,15961,15979,15961,15885,15979,1501,150102,1501020000,15,KERINCI,DANAU KERINCI,JAMBI,DANAU KERINCI,3
,15961,15994,15961,15885,15994,1501,150104,1501040000,15,KERINCI,SITINJAU LAUT,JAMBI,SITINJAU LAUT,3
,15961,16010,15961,15885,16010,1501,150105,1501050000,15,KERINCI,AIR HANGAT,JAMBI,AIR HANGAT,3
,15961,16033,15961,15885,16033,1501,150106,1501060000,15,KERINCI,GUNUNG KERINCI,JAMBI,GUNUNG KERINCI,3
,15961,16045,15961,15885,16045,1501,150107,1501070000,15,KERINCI,BATANG MERANGIN,JAMBI,BATANG MERANGIN,3
,15961,16060,15961,15885,16060,1501,150108,1501080000,15,KERINCI,KELILING DANAU,JAMBI,KELILING DANAU,3
,15961,16081,15961,15885,16081,1501,150109,1501090000,15,KERINCI,KAYU ARO,JAMBI,KAYU ARO,3
,15961,16111,15961,15885,16111,1501,150111,1501110000,15,KERINCI,AIR HANGAT TIMUR,JAMBI,AIR HANGAT TIMUR,3
,15961,16128,15961,15885,16128,1501,150115,1501150000,15,KERINCI,GUNUNG TUJUH,JAMBI,GUNUNG TUJUH,3
,15961,16140,15961,15885,16140,1501,150116,1501160000,15,KERINCI,SIULAK,JAMBI,SIULAK,3
,15961,16168,15961,15885,16168,1501,150117,1501170000,15,KERINCI,DEPATI TUJUH,JAMBI,DEPATI TUJUH,3
,15961,83423,15961,15885,83423,1501,150120,1501200000,15,KERINCI,BUKITKERMAN,JAMBI,BUKITKERMAN,3
,15961,83484,15961,15885,83484,1501,150121,1501210000,15,KERINCI,AIR HANGAT BARAT,JAMBI,AIR HANGAT BARAT,3
,15961,83869,15961,15885,83869,1501,150118,1501180000,15,KERINCI,SIULAK MUKAI,JAMBI,SIULAK MUKAI,3
,15961,83870,15961,15885,83870,1501,150119,1501190000,15,KERINCI,KAYU ARO BARAT,JAMBI,KAYU ARO BARAT,3
,16183,16184,16183,15885,16184,1502,150201,1502010000,15,MERANGIN,JANGKAT,JAMBI,JANGKAT,3
,16183,16196,16183,15885,16196,1502,150202,1502020000,15,MERANGIN,BANGKO,JAMBI,BANGKO,3
,16183,16205,16183,15885,16205,1502,150203,1502030000,15,MERANGIN,MUARA SIAU,JAMBI,MUARA SIAU,3
,16183,16223,16183,15885,16223,1502,150204,1502040000,15,MERANGIN,SUNGAI MANAU,JAMBI,SUNGAI MANAU,3
,16183,16234,16183,15885,16234,1502,150205,1502050000,15,MERANGIN,TABIR,JAMBI,TABIR,3
,16183,16246,16183,15885,16246,1502,150206,1502060000,15,MERANGIN,PAMENANG,JAMBI,PAMENANG,3
,16183,16261,16183,15885,16261,1502,150207,1502070000,15,MERANGIN,TABIR ULU,JAMBI,TABIR ULU,3
,16183,16268,16183,15885,16268,1502,150208,1502080000,15,MERANGIN,TABIR SELATAN,JAMBI,TABIR SELATAN,3
,16183,16276,16183,15885,16276,1502,150209,1502090000,15,MERANGIN,LEMBAH MASURAI,JAMBI,LEMBAH MASURAI,3
,16183,16292,16183,15885,16292,1502,150210,1502100000,15,MERANGIN,BANGKO  BARAT,JAMBI,BANGKO  BARAT,3
,16183,16299,16183,15885,16299,1502,150211,1502110000,15,MERANGIN,NALO TANTAN,JAMBI,NALO TANTAN,3
,16183,16307,16183,15885,16307,1502,150212,1502120000,15,MERANGIN,BATANG MASUMAI,JAMBI,BATANG MASUMAI,3
,16183,16318,16183,15885,16318,1502,150213,1502130000,15,MERANGIN,PAMENANG BARAT,JAMBI,PAMENANG BARAT,3
,16183,16327,16183,15885,16327,1502,150214,1502140000,15,MERANGIN,TABIR ILIR,JAMBI,TABIR ILIR,3
,16183,16335,16183,15885,16335,1502,150215,1502150000,15,MERANGIN,TABIR TIMUR,JAMBI,TABIR TIMUR,3
,16183,16340,16183,15885,16340,1502,150216,1502160000,15,MERANGIN,RENAH PEMBARAP,JAMBI,RENAH PEMBARAP,3
,16183,16353,16183,15885,16353,1502,150217,1502170000,15,MERANGIN,PANGKALAN JAMBU,JAMBI,PANGKALAN JAMBU,3
,16183,16362,16183,15885,16362,1502,150218,1502180000,15,MERANGIN,JANGKAT TIMUR,JAMBI,JANGKAT TIMUR,3
,16183,16375,16183,15885,16375,1502,150219,1502190000,15,MERANGIN,RENAH PAMENANG,JAMBI,RENAH PAMENANG,3
,16183,16380,16183,15885,16380,1502,150220,1502200000,15,MERANGIN,PAMENANG SELATAN,JAMBI,PAMENANG SELATAN,3
,16183,16385,16183,15885,16385,1502,150221,1502210000,15,MERANGIN,MARGO TABIR,JAMBI,MARGO TABIR,3
,16183,16392,16183,15885,16392,1502,150222,1502220000,15,MERANGIN,TABIR LINTAS,JAMBI,TABIR LINTAS,3
,16183,16398,16183,15885,16398,1502,150223,1502230000,15,MERANGIN,TABIR BARAT,JAMBI,TABIR BARAT,3
,16183,16413,16183,15885,16413,1502,150224,1502240000,15,MERANGIN,TIANG PUMPUNG,JAMBI,TIANG PUMPUNG,3
,16420,16421,16420,15885,16421,1503,150301,1503010000,15,SAROLANGUN,BATANG ASAI,JAMBI,BATANG ASAI,3
,16420,16444,16420,15885,16444,1503,150302,1503020000,15,SAROLANGUN,LIMUN,JAMBI,LIMUN,3
,16420,16460,16420,15885,16460,1503,150303,1503030000,15,SAROLANGUN,SAROLANGUN,JAMBI,SAROLANGUN,3
,16420,16476,16420,15885,16476,1503,150304,1503040000,15,SAROLANGUN,PAUH,JAMBI,PAUH,3
,16420,16492,16420,15885,16492,1503,150305,1503050000,15,SAROLANGUN,PELAWAN,JAMBI,PELAWAN,3
,16420,16507,16420,15885,16507,1503,150306,1503060000,15,SAROLANGUN,MANDIANGIN,JAMBI,MANDIANGIN,3
,16420,16528,16420,15885,16528,1503,150307,1503070000,15,SAROLANGUN,AIR HITAM,JAMBI,AIR HITAM,3
,16420,16539,16420,15885,16539,1503,150308,1503080000,15,SAROLANGUN,BATHIN VIII,JAMBI,BATHIN VIII,3
,16420,16556,16420,15885,16556,1503,150309,1503090000,15,SAROLANGUN,SINGKUT,JAMBI,SINGKUT,3
,16420,16567,16420,15885,16567,1503,150310,1503100000,15,SAROLANGUN,CERMIN NAN GEDANG,JAMBI,CERMIN NAN GEDANG,3
,16576,16577,16576,15885,16577,1504,150401,1504010000,15,BATANGHARI,MERSAM,JAMBI,MERSAM,3
,16576,16594,16576,15885,16594,1504,150402,1504020000,15,BATANGHARI,MUARA TEMBESI,JAMBI,MUARA TEMBESI,3
,16576,16608,16576,15885,16608,1504,150403,1504030000,15,BATANGHARI,MUARA BULIAN,JAMBI,MUARA BULIAN,3
,16576,16629,16576,15885,16629,1504,150404,1504040000,15,BATANGHARI,BATIN XXIV,JAMBI,BATIN XXIV,3
,16576,16647,16576,15885,16647,1504,150405,1504050000,15,BATANGHARI,PEMAYUNG,JAMBI,PEMAYUNG,3
,16576,16666,16576,15885,16666,1504,150406,1504060000,15,BATANGHARI,MARO SEBO ULU,JAMBI,MARO SEBO ULU,3
,16576,16681,16576,15885,16681,1504,150407,1504070000,15,BATANGHARI,BAJUBANG,JAMBI,BAJUBANG,3
,16576,16691,16576,15885,16691,1504,150408,1504080000,15,BATANGHARI,MARO SEBO ILIR,JAMBI,MARO SEBO ILIR,3
,16699,16736,16699,15885,16736,1505,150503,1505030000,15,MUARO JAMBI,KUMPEH,JAMBI,KUMPEH,3
,16699,16700,16699,15885,16700,1505,150501,1505010000,15,MUARO JAMBI,JAMBI LUAR KOTA,JAMBI,JAMBI LUAR KOTA,3
,16699,16719,16699,15885,16719,1505,150502,1505020000,15,MUARO JAMBI,SEKERNAN,JAMBI,SEKERNAN,3
,16699,16754,16699,15885,16754,1505,150504,1505040000,15,MUARO JAMBI,MARO SEBO,JAMBI,MARO SEBO,3
,16699,16767,16699,15885,16767,1505,150505,1505050000,15,MUARO JAMBI,MESTONG,JAMBI,MESTONG,3
,16699,16783,16699,15885,16783,1505,150506,1505060000,15,MUARO JAMBI,KUMPEH ULU,JAMBI,KUMPEH ULU,3
,16699,16801,16699,15885,16801,1505,150507,1505070000,15,MUARO JAMBI,SUNGAI BAHAR,JAMBI,SUNGAI BAHAR,3
,16699,16813,16699,15885,16813,1505,150508,1505080000,15,MUARO JAMBI,SUNGAI GELAM,JAMBI,SUNGAI GELAM,3
,16699,16840,16699,15885,16840,1505,150510,1505100000,15,MUARO JAMBI,BAHAR SELATAN,JAMBI,BAHAR SELATAN,3
,16699,16851,16699,15885,16851,1505,150511,1505110000,15,MUARO JAMBI,TAMAN RAJO,JAMBI,TAMAN RAJO,3
,16699,83485,16699,15885,83485,1505,150509,1505090000,15,MUARO JAMBI,BAHAR UTARA,JAMBI,BAHAR UTARA,3
,16862,16863,16862,15885,16863,1506,150601,1506010000,15,TANJUNG JABUNG BARAT,TUNGKAL ULU,JAMBI,TUNGKAL ULU,3
,16862,16871,16862,15885,16871,1506,150602,1506020000,15,TANJUNG JABUNG BARAT,TUNGKAL ILIR,JAMBI,TUNGKAL ILIR,3
,16862,16878,16862,15885,16878,1506,150603,1506030000,15,TANJUNG JABUNG BARAT,PENGABUAN,JAMBI,PENGABUAN,3
,16862,16883,16862,15885,16883,1506,150604,1506040000,15,TANJUNG JABUNG BARAT,BETARA,JAMBI,BETARA,3
,16862,16888,16862,15885,16888,1506,150605,1506050000,15,TANJUNG JABUNG BARAT,MERLUNG,JAMBI,MERLUNG,3
,16862,16897,16862,15885,16897,1506,150606,1506060000,15,TANJUNG JABUNG BARAT,TEBING TINGGI,JAMBI,TEBING TINGGI,3
,16862,16903,16862,15885,16903,1506,150607,1506070000,15,TANJUNG JABUNG BARAT,BATANG ASAM,JAMBI,BATANG ASAM,3
,16862,16910,16862,15885,16910,1506,150608,1506080000,15,TANJUNG JABUNG BARAT,RENAH MENDALUH,JAMBI,RENAH MENDALUH,3
,16862,16917,16862,15885,16917,1506,150609,1506090000,15,TANJUNG JABUNG BARAT,MUARA PAPALIK,JAMBI,MUARA PAPALIK,3
,16862,16923,16862,15885,16923,1506,150610,1506100000,15,TANJUNG JABUNG BARAT,SEBERANG KOTA,JAMBI,SEBERANG KOTA,3
,16862,16928,16862,15885,16928,1506,150611,1506110000,15,TANJUNG JABUNG BARAT,BRAM ITAM,JAMBI,BRAM ITAM,3
,16862,16933,16862,15885,16933,1506,150612,1506120000,15,TANJUNG JABUNG BARAT,KUALA BETARA,JAMBI,KUALA BETARA,3
,16862,16938,16862,15885,16938,1506,150613,1506130000,15,TANJUNG JABUNG BARAT,SENYERANG,JAMBI,SENYERANG,3
,16946,16947,16946,15885,16947,1507,150701,1507010000,15,TANJUNG JABUNG TIMUR,MUARA SABAK TIMUR,JAMBI,MUARA SABAK TIMUR,3
,16946,16960,16946,15885,16960,1507,150702,1507020000,15,TANJUNG JABUNG TIMUR,NIPAH PANJANG,JAMBI,NIPAH PANJANG,3
,16946,16971,16946,15885,16971,1507,150703,1507030000,15,TANJUNG JABUNG TIMUR,MENDAHARA,JAMBI,MENDAHARA,3
,16946,16981,16946,15885,16981,1507,150704,1507040000,15,TANJUNG JABUNG TIMUR,RANTAU RASAU,JAMBI,RANTAU RASAU,3
,16946,16993,16946,15885,16993,1507,150705,1507050000,15,TANJUNG JABUNG TIMUR,S A D U,JAMBI,S A D U,3
,16946,17003,16946,15885,17003,1507,150706,1507060000,15,TANJUNG JABUNG TIMUR,DENDANG,JAMBI,DENDANG,3
,16946,17011,16946,15885,17011,1507,150707,1507070000,15,TANJUNG JABUNG TIMUR,MUARA SABAK BARAT,JAMBI,MUARA SABAK BARAT,3
,16946,17019,16946,15885,17019,1507,150708,1507080000,15,TANJUNG JABUNG TIMUR,KUALA JAMBI,JAMBI,KUALA JAMBI,3
,16946,17026,16946,15885,17026,1507,150709,1507090000,15,TANJUNG JABUNG TIMUR,MENDAHARA ULU,JAMBI,MENDAHARA ULU,3
,16946,17034,16946,15885,17034,1507,150710,1507100000,15,TANJUNG JABUNG TIMUR,GERAGAI,JAMBI,GERAGAI,3
,16946,17044,16946,15885,17044,1507,150711,1507110000,15,TANJUNG JABUNG TIMUR,BERBAK,JAMBI,BERBAK,3
,17051,17052,17051,15885,17052,1508,150801,1508010000,15,BUNGO,TANAH TUMBUH,JAMBI,TANAH TUMBUH,3
,17051,17064,17051,15885,17064,1508,150802,1508020000,15,BUNGO,RANTAU PANDAN,JAMBI,RANTAU PANDAN,3
,17051,17071,17051,15885,17071,1508,150803,1508030000,15,BUNGO,PASAR MUARO BUNGO,JAMBI,PASAR MUARO BUNGO,3
,17051,17077,17051,15885,17077,1508,150804,1508040000,15,BUNGO,JUJUHAN,JAMBI,JUJUHAN,3
,17051,17086,17051,15885,17086,1508,150805,1508050000,15,BUNGO,TANAH SEPENGGAL,JAMBI,TANAH SEPENGGAL,3
,17051,17097,17051,15885,17097,1508,150806,1508060000,15,BUNGO,PELEPAT,JAMBI,PELEPAT,3
,17051,17111,17051,15885,17111,1508,150807,1508070000,15,BUNGO,LIMBUR LUBUK MENGKUANG,JAMBI,LIMBUR LUBUK MENGKUANG,3
,17051,17126,17051,15885,17126,1508,150808,1508080000,15,BUNGO,MUKO-MUKO BATHIN VII,JAMBI,MUKO-MUKO BATHIN VII,3
,17051,17135,17051,15885,17135,1508,150809,1508090000,15,BUNGO,PELEPAT ILIR,JAMBI,PELEPAT ILIR,3
,17051,17153,17051,15885,17153,1508,150810,1508100000,15,BUNGO,BATIN II BABEKO,JAMBI,BATIN II BABEKO,3
,17051,17159,17051,15885,17159,1508,150811,1508110000,15,BUNGO,BATHIN III,JAMBI,BATHIN III,3
,17051,17168,17051,15885,17168,1508,150812,1508120000,15,BUNGO,BUNGO DANI,JAMBI,BUNGO DANI,3
,17051,17174,17051,15885,17174,1508,150813,1508130000,15,BUNGO,RIMBO TENGAH,JAMBI,RIMBO TENGAH,3
,17051,17179,17051,15885,17179,1508,150814,1508140000,15,BUNGO,BATHIN III ULU,JAMBI,BATHIN III ULU,3
,17051,17189,17051,15885,17189,1508,150815,1508150000,15,BUNGO,BATHIN II PELAYANG,JAMBI,BATHIN II PELAYANG,3
,17051,17195,17051,15885,17195,1508,150817,1508170000,15,BUNGO,TANAH SEPENGGAL LINTAS,JAMBI,TANAH SEPENGGAL LINTAS,3
,17051,17207,17051,15885,17207,1508,150816,1508160000,15,BUNGO,JUJUHAN ILIR,JAMBI,JUJUHAN ILIR,3
,17215,17229,17215,15885,17229,1509,150902,1509020000,15,TEBO,TEBO ILIR,JAMBI,TEBO ILIR,3
,17215,17216,17215,15885,17216,1509,150901,1509010000,15,TEBO,TEBO TENGAH,JAMBI,TEBO TENGAH,3
,17215,17241,17215,15885,17241,1509,150903,1509030000,15,TEBO,TEBO ULU,JAMBI,TEBO ULU,3
,17215,17254,17215,15885,17254,1509,150904,1509040000,15,TEBO,RIMBO BUJANG,JAMBI,RIMBO BUJANG,3
,17215,17263,17215,15885,17263,1509,150905,1509050000,15,TEBO,SUMAY,JAMBI,SUMAY,3
,17215,17276,17215,15885,17276,1509,150906,1509060000,15,TEBO,VII KOTO,JAMBI,VII KOTO,3
,17215,17287,17215,15885,17287,1509,150907,1509070000,15,TEBO,RIMBO ULU,JAMBI,RIMBO ULU,3
,17215,17294,17215,15885,17294,1509,150908,1509080000,15,TEBO,RIMBO ILIR,JAMBI,RIMBO ILIR,3
,17215,17304,17215,15885,17304,1509,150909,1509090000,15,TEBO,TENGAH ILIR,JAMBI,TENGAH ILIR,3
,17215,17310,17215,15885,17310,1509,150910,1509100000,15,TEBO,SERAI SERUMPUN,JAMBI,SERAI SERUMPUN,3
,17215,17319,17215,15885,17319,1509,150911,1509110000,15,TEBO,VII KOTO ILIR,JAMBI,VII KOTO ILIR,3
,17215,17325,17215,15885,17325,1509,150912,1509120000,15,TEBO,MUARA TABIR,JAMBI,MUARA TABIR,3
,17333,17334,17333,15885,17334,1571,157101,1571010000,15,KOTA JAMBI,TELANAIPURA,JAMBI,TELANAIPURA,3
,17333,17346,17333,15885,17346,1571,157102,1571020000,15,KOTA JAMBI,JAMBI SELATAN,JAMBI,JAMBI SELATAN,3
,17333,17356,17333,15885,17356,1571,157103,1571030000,15,KOTA JAMBI,JAMBI TIMUR,JAMBI,JAMBI TIMUR,3
,17333,17367,17333,15885,17367,1571,157104,1571040000,15,KOTA JAMBI,PASAR JAMBI,JAMBI,PASAR JAMBI,3
,17333,17372,17333,15885,17372,1571,157105,1571050000,15,KOTA JAMBI,PELAYANGAN,JAMBI,PELAYANGAN,3
,17333,17379,17333,15885,17379,1571,157106,1571060000,15,KOTA JAMBI,DANAU TELUK,JAMBI,DANAU TELUK,3
,17333,17385,17333,15885,17385,1571,157107,1571070000,15,KOTA JAMBI,KOTA BARU,JAMBI,KOTA BARU,3
,17333,17396,17333,15885,17396,1571,157108,1571080000,15,KOTA JAMBI,JELUTUNG,JAMBI,JELUTUNG,3
,17333,930089,17333,15885,930089,1571,157109,1571090000,15,KOTA JAMBI,ALAM BARAJO,JAMBI,ALAM BARAJO,3
,17333,930091,17333,15885,930091,1571,157110,1571100000,15,KOTA JAMBI,DANAU SIPIN,JAMBI,DANAU SIPIN,3
,17333,930092,17333,15885,930092,1571,157111,1571110000,15,KOTA JAMBI,PAAL MERAH,JAMBI,PAAL MERAH,3
,17405,17406,17405,17404,17406,1601,160107,1601070000,16,OGAN KOMERING ULU,SOSOH BUAY RAYAP,SUMATERA SELATAN,SOSOH BUAY RAYAP,3
,17405,17417,17405,17404,17417,1601,160108,1601080000,16,OGAN KOMERING ULU,PENGANDONAN,SUMATERA SELATAN,PENGANDONAN,3
,17405,17430,17405,17404,17430,1601,160109,1601090000,16,OGAN KOMERING ULU,PENINJAUAN,SUMATERA SELATAN,PENINJAUAN,3
,17405,17455,17405,17404,17455,1601,160131,1601310000,16,OGAN KOMERING ULU,MUARA JAYA,SUMATERA SELATAN,MUARA JAYA,3
,17405,17463,17405,17404,17463,1601,160113,1601130000,16,OGAN KOMERING ULU,BATURAJA BARAT,SUMATERA SELATAN,BATURAJA BARAT,3
,17405,17476,17405,17404,17476,1601,160114,1601140000,16,OGAN KOMERING ULU,BATURAJA TIMUR,SUMATERA SELATAN,BATURAJA TIMUR,3
,17405,17490,17405,17404,17490,1601,160120,1601200000,16,OGAN KOMERING ULU,ULU OGAN,SUMATERA SELATAN,ULU OGAN,3
,17405,17498,17405,17404,17498,1601,160121,1601210000,16,OGAN KOMERING ULU,SEMIDANG AJI,SUMATERA SELATAN,SEMIDANG AJI,3
,17405,17520,17405,17404,17520,1601,160122,1601220000,16,OGAN KOMERING ULU,LUBUK BATANG,SUMATERA SELATAN,LUBUK BATANG,3
,17405,17535,17405,17404,17535,1601,160128,1601280000,16,OGAN KOMERING ULU,LENGKITI,SUMATERA SELATAN,LENGKITI,3
,17405,17557,17405,17404,17557,1601,160129,1601290000,16,OGAN KOMERING ULU,SINAR PENINJAUAN,SUMATERA SELATAN,SINAR PENINJAUAN,3
,17405,17564,17405,17404,17564,1601,160130,1601300000,16,OGAN KOMERING ULU,LUBUK RAJA,SUMATERA SELATAN,LUBUK RAJA,3
,17405,930093,17405,17404,930093,1601,160132,1601320000,16,OGAN KOMERING ULU,KEDATON PENINJAUAN RAYA,SUMATERA SELATAN,KEDATON PENINJAUAN RAYA,3
,17570,17571,17570,17404,17571,1602,160202,1602020000,16,OGAN KOMERING ILIR,TANJUNG LUBUK,SUMATERA SELATAN,TANJUNG LUBUK,3
,17570,17593,17570,17404,17593,1602,160203,1602030000,16,OGAN KOMERING ILIR,PEDAMARAN,SUMATERA SELATAN,PEDAMARAN,3
,17570,17608,17570,17404,17608,1602,160204,1602040000,16,OGAN KOMERING ILIR,MESUJI,SUMATERA SELATAN,MESUJI,3
,17570,17623,17570,17404,17623,1602,160205,1602050000,16,OGAN KOMERING ILIR,KAYU AGUNG,SUMATERA SELATAN,KAYU AGUNG,3
,17570,17649,17570,17404,17649,1602,160208,1602080000,16,OGAN KOMERING ILIR,SIRAH PULAU PADANG,SUMATERA SELATAN,SIRAH PULAU PADANG,3
,17570,17670,17570,17404,17670,1602,160211,1602110000,16,OGAN KOMERING ILIR,TULUNG SELAPAN,SUMATERA SELATAN,TULUNG SELAPAN,3
,17570,17693,17570,17404,17693,1602,160212,1602120000,16,OGAN KOMERING ILIR,PAMPANGAN,SUMATERA SELATAN,PAMPANGAN,3
,17570,17715,17570,17404,17715,1602,160213,1602130000,16,OGAN KOMERING ILIR,LEMPUING,SUMATERA SELATAN,LEMPUING,3
,17570,17732,17570,17404,17732,1602,160214,1602140000,16,OGAN KOMERING ILIR,AIR SUGIHAN,SUMATERA SELATAN,AIR SUGIHAN,3
,17570,17752,17570,17404,17752,1602,160215,1602150000,16,OGAN KOMERING ILIR,SUNGAI MENANG,SUMATERA SELATAN,SUNGAI MENANG,3
,17570,17770,17570,17404,17770,1602,160217,1602170000,16,OGAN KOMERING ILIR,JEJAWI,SUMATERA SELATAN,JEJAWI,3
,17570,17787,17570,17404,17787,1602,160218,1602180000,16,OGAN KOMERING ILIR,CENGAL,SUMATERA SELATAN,CENGAL,3
,17570,17799,17570,17404,17799,1602,160219,1602190000,16,OGAN KOMERING ILIR,PANGKALAN LAMPAM,SUMATERA SELATAN,PANGKALAN LAMPAM,3
,17570,17817,17570,17404,17817,1602,160220,1602200000,16,OGAN KOMERING ILIR,MESUJI MAKMUR,SUMATERA SELATAN,MESUJI MAKMUR,3
,17570,17838,17570,17404,17838,1602,160221,1602210000,16,OGAN KOMERING ILIR,MESUJI RAYA,SUMATERA SELATAN,MESUJI RAYA,3
,17570,17856,17570,17404,17856,1602,160222,1602220000,16,OGAN KOMERING ILIR,LEMPUING JAYA,SUMATERA SELATAN,LEMPUING JAYA,3
,17570,17872,17570,17404,17872,1602,160223,1602230000,16,OGAN KOMERING ILIR,TELUK GELAM,SUMATERA SELATAN,TELUK GELAM,3
,17570,17887,17570,17404,17887,1602,160224,1602240000,16,OGAN KOMERING ILIR,PEDAMARAN TIMUR,SUMATERA SELATAN,PEDAMARAN TIMUR,3
,17895,18211,17895,17404,18211,1603,160319,1603190000,16,MUARA ENIM,BENAKAT,SUMATERA SELATAN,BENAKAT,3
,17895,17896,17895,17404,17896,1603,160301,1603010000,16,MUARA ENIM,TANJUNG AGUNG,SUMATERA SELATAN,TANJUNG AGUNG,3
,17895,17923,17895,17404,17923,1603,160302,1603020000,16,MUARA ENIM,MUARA ENIM,SUMATERA SELATAN,MUARA ENIM,3
,17895,17940,17895,17404,17940,1603,160303,1603030000,16,MUARA ENIM,RAMBANG DANGKU,SUMATERA SELATAN,RAMBANG DANGKU,3
,17895,17967,17895,17404,17967,1603,160304,1603040000,16,MUARA ENIM,GUNUNG MEGANG,SUMATERA SELATAN,GUNUNG MEGANG,3
,17895,18012,17895,17404,18012,1603,160306,1603060000,16,MUARA ENIM,GELUMBANG,SUMATERA SELATAN,GELUMBANG,3
,17895,18036,17895,17404,18036,1603,160307,1603070000,16,MUARA ENIM,LAWANG KIDUL,SUMATERA SELATAN,LAWANG KIDUL,3
,17895,18044,17895,17404,18044,1603,160308,1603080000,16,MUARA ENIM,SEMENDE DARAT LAUT,SUMATERA SELATAN,SEMENDE DARAT LAUT,3
,17895,18055,17895,17404,18055,1603,160309,1603090000,16,MUARA ENIM,SEMENDE DARAT TENGAH,SUMATERA SELATAN,SEMENDE DARAT TENGAH,3
,17895,18068,17895,17404,18068,1603,160310,1603100000,16,MUARA ENIM,SEMENDE DARAT ULU,SUMATERA SELATAN,SEMENDE DARAT ULU,3
,17895,18079,17895,17404,18079,1603,160311,1603110000,16,MUARA ENIM,UJAN MAS,SUMATERA SELATAN,UJAN MAS,3
,17895,18120,17895,17404,18120,1603,160314,1603140000,16,MUARA ENIM,LUBAI,SUMATERA SELATAN,LUBAI,3
,17895,18142,17895,17404,18142,1603,160315,1603150000,16,MUARA ENIM,RAMBANG,SUMATERA SELATAN,RAMBANG,3
,17895,18156,17895,17404,18156,1603,160316,1603160000,16,MUARA ENIM,SUNGAI ROTAN,SUMATERA SELATAN,SUNGAI ROTAN,3
,17895,18176,17895,17404,18176,1603,160317,1603170000,16,MUARA ENIM,LEMBAK,SUMATERA SELATAN,LEMBAK,3
,17895,18227,17895,17404,18227,1603,160321,1603210000,16,MUARA ENIM,KELEKAR,SUMATERA SELATAN,KELEKAR,3
,17895,18235,17895,17404,18235,1603,160322,1603220000,16,MUARA ENIM,MUARA BELIDA,SUMATERA SELATAN,MUARA BELIDA,3
,17895,83489,17895,17404,83489,1603,160323,1603230000,16,MUARA ENIM,BELIMBING,SUMATERA SELATAN,BELIMBING,3
,17895,83490,17895,17404,83490,1603,160324,1603240000,16,MUARA ENIM,BELINDA DARAT,SUMATERA SELATAN,BELINDA DARAT,3
,17895,83491,17895,17404,83491,1603,160325,1603250000,16,MUARA ENIM,LUBAI ULU,SUMATERA SELATAN,LUBAI ULU,3
,18244,18245,18244,17404,18245,1604,160401,1604010000,16,LAHAT,TANJUNGSAKTI PUMU,SUMATERA SELATAN,TANJUNGSAKTI PUMU,3
